States/UTs,Crime Head,18-30,30-45,45-60,60+,Total
Daman & Diu,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),0,0,0,0,0
Daman & Diu,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),0,0,0,0,0
Daman & Diu,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),0,0,0,0,0
Daman & Diu,29 - Extortion (Section 384 - 389 IPC),3,0,1,0,4
Daman & Diu,30 - Disclosure of Identity of Victims (Section 228 A IPC),0,0,0,0,0
Daman & Diu,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),16,8,2,0,26
Daman & Diu,32 - Human Trafficking (Section 370 & 370A IPC),0,0,0,0,0
Daman & Diu,33 - Unnatural Offences U/s 377 IPC,0,0,0,0,0
Daman & Diu,34 - Other IPC crimes,28,22,7,0,57
Daman & Diu,35 - Total Cognizable IPC crimes,192,102,43,3,340
Delhi UT,1 - Murder (Section 302 IPC),471,370,67,0,908
Delhi UT,2 - Attempt to commit Murder (Section 307 IPC),672,488,107,3,1270
Delhi UT,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),30,34,9,0,73
Delhi UT,4 - Attempt to commit Culpable Homicide (Section 308 IPC),629,557,133,5,1324
Delhi UT,5 - Rape (Section 376 IPC),1066,783,121,1,1971
Delhi UT,5.1 - Custodial Rape,0,0,0,0,0
Delhi UT,5.1.1 - Gang Rape,0,0,0,0,0
Delhi UT,5.1.2 - Other Rape,0,0,0,0,0
Delhi UT,5.2 - Rape other than Custodial,1066,783,121,1,1971
Delhi UT,5.2.1 - Gang Rape,100,92,8,0,200
Delhi UT,5.2.2 - Other Rape,966,691,113,1,1771
Delhi UT,6 - Attempt to commit Rape (Section 376/511 IPC),49,11,1,0,61
Delhi UT,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",386,264,48,2,700
Delhi UT,7.1 - Kidnapping & Abduction (Section 363 IPC),328,191,35,1,555
Delhi UT,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0,0,0,0,0
Delhi UT,7.3 - Kidnapping for Ransom (Section 364A IPC),26,36,4,0,66
Delhi UT,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0,1,0,0,1
Delhi UT,7.5 - Other Kidnapping,32,36,9,1,78
Delhi UT,"8 - Dacoity (Section 395,396-398 IPC)",140,127,0,0,267
Delhi UT,8.1 - Dacoity with Murder (Section 396 IPC),0,1,0,0,1
Delhi UT,8.2 - Other Dacoity,140,126,0,0,266
Delhi UT,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),0,15,0,0,15
Delhi UT,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",2857,1670,265,0,4792
Delhi UT,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),1418,895,176,4,2493
Delhi UT,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",803,465,151,3,1422
Delhi UT,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",615,430,25,1,1071
Delhi UT,12 - Theft (Section 379 to 382 IPC),7333,4992,560,60,12945
Delhi UT,12.1 - Auto Theft,2060,1152,122,33,3367
Delhi UT,12.2 - Other Thefts,5273,3840,438,27,9578
Delhi UT,"13 - Unlawful Assembly (Section 143,144 & 145)",0,0,0,0,0
Delhi UT,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",219,260,53,6,538
Delhi UT,14.1 - Communal,0,0,0,0,0
Delhi UT,14.2 - Industrial,0,0,0,0,0
Delhi UT,14.3 - Political,0,0,0,0,0
Delhi UT,14.4 - Caste Conflict,9,4,0,0,13
Delhi UT,14.4.1 - SC/STs Vs. Non-SCs/STs,0,0,0,0,0
Delhi UT,14.4.2 - Other Caste Riots,9,4,0,0,13
Delhi UT,14.5 - Agrarian,0,0,0,0,0
Delhi UT,14.6 - Students,15,0,0,0,15
Delhi UT,14.7 - Sectarian,0,0,0,0,0
Delhi UT,14.8 - Other Riots,195,256,53,6,510
Delhi UT,15 - Criminal Breach of Trust (Section 406 to 409 IPC),91,138,20,1,250
Delhi UT,16 - Cheating (Section 420 IPC),382,763,192,18,1355
Delhi UT,"17 - Forgery (Section 465, 468 & 471 IPC)",115,161,77,12,365
Delhi UT,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",20,28,4,0,52
Delhi UT,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",0,1,0,0,1
Delhi UT,18.2 - Counterfeiting Government Stamp (Section 255 IPC),0,0,0,0,0
Delhi UT,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),20,27,4,0,51
Delhi UT,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2,10,0,0,12
Delhi UT,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),4,1,0,0,5
Delhi UT,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),14,16,4,0,34
Delhi UT,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),0,0,0,0,0
Delhi UT,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),0,0,0,0,0
Delhi UT,19 - Arson (Section 435-436 & 438 IPC),35,28,2,0,65
Delhi UT,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",417,289,73,9,788
Delhi UT,20.1 - Grievous Hurt (Section 325 & 326 IPC),401,274,72,9,756
Delhi UT,20.2 - Acid attack (Section 326A IPC),11,9,0,0,20
Delhi UT,20.3 - Attempt to Acid Attack (Section 326B IPC),5,6,1,0,12
Delhi UT,21 - Dowry Deaths (Section 304-B IPC),118,126,44,6,294
Delhi UT,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2127,1263,283,14,3687
Delhi UT,22.1 - Sexual Harassment (Section 354A IPC),647,284,85,3,1019
Delhi UT,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),133,152,28,0,313
Delhi UT,22.3 - Voyeurism (Section 354C IPC),14,8,2,0,24
Delhi UT,22.4 - Stalking (Section 354D IPC),232,151,34,1,418
Delhi UT,22.5 - Others,1101,668,134,10,1913
Delhi UT,23 - Insult to the Modesty of Women (Section 509 IPC),590,302,36,4,932
Delhi UT,23.1 - At Office premises,4,4,0,0,8
Delhi UT,23.2 - Places related to work other than Office,11,9,0,0,20
Delhi UT,23.3 - In Public Transport system,4,2,0,0,6
Delhi UT,23.4 - in Other Places,571,287,36,4,898
Delhi UT,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),224,302,41,8,575
Delhi UT,25 - Importation of Girls from Foreign Country (Section 366-B IPC),0,0,0,0,0
Delhi UT,26 - Causing Death by Negligence (Section 304-A IPC),693,434,82,0,1209
Delhi UT,26.1 - Deaths due to negligent driving/act,610,376,63,0,1049
Delhi UT,26.2 - Deaths due to Other Causes,83,58,19,0,160
Delhi UT,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",0,0,0,0,0
Delhi UT,27.1 - Sedition (Section 124A IPC),0,0,0,0,0
Delhi UT,27.2 - Other offences against State,0,0,0,0,0
Delhi UT,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),21,15,0,0,36
Delhi UT,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),21,15,0,0,36
Delhi UT,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),0,0,0,0,0
Delhi UT,29 - Extortion (Section 384 - 389 IPC),92,101,25,0,218
Delhi UT,30 - Disclosure of Identity of Victims (Section 228 A IPC),0,0,0,0,0
Delhi UT,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),2892,2420,851,31,6194
Delhi UT,32 - Human Trafficking (Section 370 & 370A IPC),0,4,3,0,7
Delhi UT,33 - Unnatural Offences U/s 377 IPC,123,81,14,0,218
Delhi UT,34 - Other IPC crimes,8924,6466,2189,82,17661
Delhi UT,35 - Total Cognizable IPC crimes,32134,23387,5476,266,61263
Lakshadweep,1 - Murder (Section 302 IPC),0,0,0,0,0
Lakshadweep,2 - Attempt to commit Murder (Section 307 IPC),0,0,0,0,0
Lakshadweep,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),0,0,0,0,0
Lakshadweep,4 - Attempt to commit Culpable Homicide (Section 308 IPC),0,0,0,0,0
Lakshadweep,5 - Rape (Section 376 IPC),1,0,0,0,1
Lakshadweep,5.1 - Custodial Rape,0,0,0,0,0
Lakshadweep,5.1.1 - Gang Rape,0,0,0,0,0
Lakshadweep,5.1.2 - Other Rape,0,0,0,0,0
Lakshadweep,5.2 - Rape other than Custodial,1,0,0,0,1
Lakshadweep,5.2.1 - Gang Rape,0,0,0,0,0
Lakshadweep,5.2.2 - Other Rape,1,0,0,0,1
Lakshadweep,6 - Attempt to commit Rape (Section 376/511 IPC),0,0,0,0,0
Lakshadweep,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",0,0,0,0,0
Lakshadweep,7.1 - Kidnapping & Abduction (Section 363 IPC),0,0,0,0,0
Lakshadweep,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0,0,0,0,0
Lakshadweep,7.3 - Kidnapping for Ransom (Section 364A IPC),0,0,0,0,0
Lakshadweep,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0,0,0,0,0
Lakshadweep,7.5 - Other Kidnapping,0,0,0,0,0
Lakshadweep,"8 - Dacoity (Section 395,396-398 IPC)",0,0,0,0,0
Lakshadweep,8.1 - Dacoity with Murder (Section 396 IPC),0,0,0,0,0
Lakshadweep,8.2 - Other Dacoity,0,0,0,0,0
Lakshadweep,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),0,0,0,0,0
Lakshadweep,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",0,0,0,0,0
Lakshadweep,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),0,1,0,0,1
Lakshadweep,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",0,0,0,0,0
Lakshadweep,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",0,1,0,0,1
Lakshadweep,12 - Theft (Section 379 to 382 IPC),5,6,0,0,11
Lakshadweep,12.1 - Auto Theft,0,0,0,0,0
Lakshadweep,12.2 - Other Thefts,5,6,0,0,11
Lakshadweep,"13 - Unlawful Assembly (Section 143,144 & 145)",5,6,0,0,11
Lakshadweep,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",0,14,0,0,14
Lakshadweep,14.1 - Communal,0,0,0,0,0
Lakshadweep,14.2 - Industrial,0,0,0,0,0
Lakshadweep,14.3 - Political,0,14,0,0,14
Lakshadweep,14.4 - Caste Conflict,0,0,0,0,0
Lakshadweep,14.4.1 - SC/STs Vs. Non-SCs/STs,0,0,0,0,0
Lakshadweep,14.4.2 - Other Caste Riots,0,0,0,0,0
Lakshadweep,14.5 - Agrarian,0,0,0,0,0
Lakshadweep,14.6 - Students,0,0,0,0,0
Lakshadweep,14.7 - Sectarian,0,0,0,0,0
Lakshadweep,14.8 - Other Riots,0,0,0,0,0
Lakshadweep,15 - Criminal Breach of Trust (Section 406 to 409 IPC),0,0,0,0,0
Lakshadweep,16 - Cheating (Section 420 IPC),0,0,0,0,0
Lakshadweep,"17 - Forgery (Section 465, 468 & 471 IPC)",0,0,0,0,0
Lakshadweep,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",0,0,0,0,0
Lakshadweep,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",0,0,0,0,0
Lakshadweep,18.2 - Counterfeiting Government Stamp (Section 255 IPC),0,0,0,0,0
Lakshadweep,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),0,0,0,0,0
Lakshadweep,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),0,0,0,0,0
Lakshadweep,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),0,0,0,0,0
Lakshadweep,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),0,0,0,0,0
Lakshadweep,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),0,0,0,0,0
Lakshadweep,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),0,0,0,0,0
Lakshadweep,19 - Arson (Section 435-436 & 438 IPC),0,0,0,0,0
Lakshadweep,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0,0,0,0,0
Lakshadweep,20.1 - Grievous Hurt (Section 325 & 326 IPC),0,0,0,0,0
Lakshadweep,20.2 - Acid attack (Section 326A IPC),0,0,0,0,0
Lakshadweep,20.3 - Attempt to Acid Attack (Section 326B IPC),0,0,0,0,0
Lakshadweep,21 - Dowry Deaths (Section 304-B IPC),0,0,0,0,0
Lakshadweep,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0,0,2,0,2
Lakshadweep,22.1 - Sexual Harassment (Section 354A IPC),0,0,0,0,0
Lakshadweep,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),0,0,0,0,0
Lakshadweep,22.3 - Voyeurism (Section 354C IPC),0,0,0,0,0
Lakshadweep,22.4 - Stalking (Section 354D IPC),0,0,0,0,0
Lakshadweep,22.5 - Others,0,0,2,0,2
Lakshadweep,23 - Insult to the Modesty of Women (Section 509 IPC),0,0,0,0,0
Lakshadweep,23.1 - At Office premises,0,0,0,0,0
Lakshadweep,23.2 - Places related to work other than Office,0,0,0,0,0
Lakshadweep,23.3 - In Public Transport system,0,0,0,0,0
Lakshadweep,23.4 - in Other Places,0,0,0,0,0
Lakshadweep,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),0,0,0,0,0
Lakshadweep,25 - Importation of Girls from Foreign Country (Section 366-B IPC),0,0,0,0,0
Lakshadweep,26 - Causing Death by Negligence (Section 304-A IPC),0,0,0,0,0
Lakshadweep,26.1 - Deaths due to negligent driving/act,0,0,0,0,0
Lakshadweep,26.2 - Deaths due to Other Causes,0,0,0,0,0
Lakshadweep,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",0,0,0,0,0
Lakshadweep,27.1 - Sedition (Section 124A IPC),0,0,0,0,0
Lakshadweep,27.2 - Other offences against State,0,0,0,0,0
Lakshadweep,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),0,0,0,0,0
Lakshadweep,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),0,0,0,0,0
Lakshadweep,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),0,0,0,0,0
Lakshadweep,29 - Extortion (Section 384 - 389 IPC),0,0,0,0,0
Lakshadweep,30 - Disclosure of Identity of Victims (Section 228 A IPC),0,0,0,0,0
Lakshadweep,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),0,0,0,0,0
Lakshadweep,32 - Human Trafficking (Section 370 & 370A IPC),0,0,0,0,0
Lakshadweep,33 - Unnatural Offences U/s 377 IPC,0,0,0,0,0
Lakshadweep,34 - Other IPC crimes,0,8,1,1,10
Lakshadweep,35 - Total Cognizable IPC crimes,11,35,3,1,50
Puducherry,1 - Murder (Section 302 IPC),102,37,9,0,148
Puducherry,2 - Attempt to commit Murder (Section 307 IPC),138,10,18,0,166
Puducherry,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),5,4,0,0,9
Puducherry,4 - Attempt to commit Culpable Homicide (Section 308 IPC),0,0,0,0,0
Puducherry,5 - Rape (Section 376 IPC),4,10,1,0,15
Puducherry,5.1 - Custodial Rape,0,4,1,0,5
Puducherry,5.1.1 - Gang Rape,0,0,0,0,0
Puducherry,5.1.2 - Other Rape,0,4,1,0,5
Puducherry,5.2 - Rape other than Custodial,4,6,0,0,10
Puducherry,5.2.1 - Gang Rape,0,0,0,0,0
Puducherry,5.2.2 - Other Rape,4,6,0,0,10
Puducherry,6 - Attempt to commit Rape (Section 376/511 IPC),0,0,0,0,0
Puducherry,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",11,4,0,0,15
Puducherry,7.1 - Kidnapping & Abduction (Section 363 IPC),6,0,0,0,6
Puducherry,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0,0,0,0,0
Puducherry,7.3 - Kidnapping for Ransom (Section 364A IPC),2,4,0,0,6
Puducherry,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),1,0,0,0,1
Puducherry,7.5 - Other Kidnapping,2,0,0,0,2
Puducherry,"8 - Dacoity (Section 395,396-398 IPC)",2,6,1,0,9
Puducherry,8.1 - Dacoity with Murder (Section 396 IPC),0,0,0,0,0
Puducherry,8.2 - Other Dacoity,2,6,1,0,9
Puducherry,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),23,14,0,0,37
Puducherry,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",1,5,1,0,7
Puducherry,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),42,23,2,1,68
Puducherry,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",33,15,1,0,49
Puducherry,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",9,8,1,1,19
Puducherry,12 - Theft (Section 379 to 382 IPC),148,60,18,2,228
Puducherry,12.1 - Auto Theft,70,26,9,1,106
Puducherry,12.2 - Other Thefts,78,34,9,1,122
Puducherry,"13 - Unlawful Assembly (Section 143,144 & 145)",13,17,27,0,57
Puducherry,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",97,85,23,0,205
Puducherry,14.1 - Communal,49,38,19,0,106
Puducherry,14.2 - Industrial,0,0,0,0,0
Puducherry,14.3 - Political,0,21,2,0,23
Puducherry,14.4 - Caste Conflict,17,16,1,0,34
Puducherry,14.4.1 - SC/STs Vs. Non-SCs/STs,6,6,1,0,13
Puducherry,14.4.2 - Other Caste Riots,11,10,0,0,21
Puducherry,14.5 - Agrarian,0,0,0,0,0
Puducherry,14.6 - Students,11,0,0,0,11
Puducherry,14.7 - Sectarian,0,0,0,0,0
Puducherry,14.8 - Other Riots,20,10,1,0,31
Puducherry,15 - Criminal Breach of Trust (Section 406 to 409 IPC),6,4,1,0,11
Puducherry,16 - Cheating (Section 420 IPC),13,41,19,2,75
Puducherry,"17 - Forgery (Section 465, 468 & 471 IPC)",5,16,16,2,39
Puducherry,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",0,0,0,0,0
Puducherry,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",0,0,0,0,0
Puducherry,18.2 - Counterfeiting Government Stamp (Section 255 IPC),0,0,0,0,0
Puducherry,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),0,0,0,0,0
Puducherry,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),0,0,0,0,0
Puducherry,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),0,0,0,0,0
Puducherry,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),0,0,0,0,0
Puducherry,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),0,0,0,0,0
Puducherry,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),0,0,0,0,0
Puducherry,19 - Arson (Section 435-436 & 438 IPC),0,0,0,0,0
Puducherry,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",47,61,30,0,138
Puducherry,20.1 - Grievous Hurt (Section 325 & 326 IPC),47,61,30,0,138
Puducherry,20.2 - Acid attack (Section 326A IPC),0,0,0,0,0
Puducherry,20.3 - Attempt to Acid Attack (Section 326B IPC),0,0,0,0,0
Puducherry,21 - Dowry Deaths (Section 304-B IPC),2,1,0,0,3
Puducherry,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),9,17,9,0,35
Puducherry,22.1 - Sexual Harassment (Section 354A IPC),3,3,1,0,7
Puducherry,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),2,7,1,0,10
Puducherry,22.3 - Voyeurism (Section 354C IPC),0,2,0,0,2
Puducherry,22.4 - Stalking (Section 354D IPC),1,0,0,0,1
Puducherry,22.5 - Others,3,5,7,0,15
Puducherry,23 - Insult to the Modesty of Women (Section 509 IPC),8,8,1,0,17
Puducherry,23.1 - At Office premises,0,4,0,0,4
Puducherry,23.2 - Places related to work other than Office,0,2,0,0,2
Puducherry,23.3 - In Public Transport system,0,0,0,0,0
Puducherry,23.4 - in Other Places,8,2,1,0,11
Puducherry,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),2,2,0,0,4
Puducherry,25 - Importation of Girls from Foreign Country (Section 366-B IPC),0,0,0,0,0
Puducherry,26 - Causing Death by Negligence (Section 304-A IPC),76,98,25,1,200
Puducherry,26.1 - Deaths due to negligent driving/act,73,93,21,0,187
Puducherry,26.2 - Deaths due to Other Causes,3,5,4,1,13
Puducherry,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",0,0,0,0,0
Puducherry,27.1 - Sedition (Section 124A IPC),0,0,0,0,0
Puducherry,27.2 - Other offences against State,0,0,0,0,0
Puducherry,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),0,2,0,0,2
Puducherry,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),0,2,0,0,2
Puducherry,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),0,0,0,0,0
Puducherry,29 - Extortion (Section 384 - 389 IPC),10,2,1,0,13
Puducherry,30 - Disclosure of Identity of Victims (Section 228 A IPC),0,0,1,0,1
Puducherry,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),416,153,549,6,1124
Puducherry,32 - Human Trafficking (Section 370 & 370A IPC),0,0,0,0,0
Puducherry,33 - Unnatural Offences U/s 377 IPC,0,0,0,0,0
Puducherry,34 - Other IPC crimes,839,614,210,14,1677
Puducherry,35 - Total Cognizable IPC crimes,2019,1294,962,28,4303
Total (States),1 - Murder (Section 302 IPC),28515,27635,10089,785,67024
Total (States),2 - Attempt to commit Murder (Section 307 IPC),36458,31978,13933,1208,83577
Total (States),3 - Culpable Homicide not amounting to Murder (Section 304 IPC),3007,2940,956,61,6964
Total (States),4 - Attempt to commit Culpable Homicide (Section 308 IPC),2520,2367,862,49,5798
Total (States),5 - Rape (Section 376 IPC),25631,14749,3328,249,43957
Total (States),5.1 - Custodial Rape,152,117,12,0,281
Total (States),5.1.1 - Gang Rape,1,12,0,0,13
Total (States),5.1.2 - Other Rape,151,105,12,0,268
Total (States),5.2 - Rape other than Custodial,25479,14632,3316,249,43676
Total (States),5.2.1 - Gang Rape,3119,1293,147,6,4565
Total (States),5.2.2 - Other Rape,22360,13339,3169,243,39111
Total (States),6 - Attempt to commit Rape (Section 376/511 IPC),2545,1445,295,18,4303
Total (States),"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",45399,27616,6518,191,79724
Total (States),7.1 - Kidnapping & Abduction (Section 363 IPC),10157,5366,1163,36,16722
Total (States),7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),1222,731,237,15,2205
Total (States),7.3 - Kidnapping for Ransom (Section 364A IPC),762,574,79,3,1418
Total (States),7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),24160,14013,3509,100,41782
Total (States),7.5 - Other Kidnapping,9098,6932,1530,37,17597
Total (States),"8 - Dacoity (Section 395,396-398 IPC)",9285,6899,1572,84,17840
Total (States),8.1 - Dacoity with Murder (Section 396 IPC),194,121,11,2,328
Total (States),8.2 - Other Dacoity,9091,6778,1561,82,17512
Total (States),9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),7803,3812,817,14,12446
